key_date,year,month,day,hour,minute,number_people,day_of_week,is_weekend,is_holiday,is_start_of_semester,is_during_semester,temp_f,rain_mm,encoded_weather_code,weather_type
2015-08-31,2015,8,31,18,40,98,Monday,False,False,True,True,78.1376,0.0,0,Clear sky
2015-08-31,2015,8,31,18,50,101,Monday,False,False,True,True,78.1376,0.0,0,Clear sky
2015-08-31,2015,8,31,19,0,88,Monday,False,False,True,True,75.167595,0.0,0,Clear sky
2015-08-31,2015,8,31,19,20,86,Monday,False,False,True,True,75.167595,0.0,0,Clear sky
2015-08-31,2015,8,31,19,30,88,Monday,False,False,True,True,75.167595,0.0,0,Clear sky
2015-08-31,2015,8,31,19,40,100,Monday,False,False,True,True,75.167595,0.0,0,Clear sky
2015-08-31,2015,8,31,19,50,84,Monday,False,False,True,True,75.167595,0.0,0,Clear sky
2015-08-31,2015,8,31,20,0,85,Monday,False,False,True,True,71.6576,0.0,0,Clear sky
2015-08-31,2015,8,31,20,20,83,Monday,False,False,True,True,71.6576,0.0,0,Clear sky
2015-08-31,2015,8,31,20,30,75,Monday,False,False,True,True,71.6576,0.0,0,Clear sky
2015-08-31,2015,8,31,20,40,106,Monday,False,False,True,True,71.6576,0.0,0,Clear sky
2015-08-31,2015,8,31,20,50,87,Monday,False,False,True,True,71.6576,0.0,0,Clear sky
2015-08-31,2015,8,31,21,0,103,Monday,False,False,True,True,68.957596,0.0,0,Clear sky
2015-08-31,2015,8,31,21,20,91,Monday,False,False,True,True,68.957596,0.0,0,Clear sky
2015-08-31,2015,8,31,21,30,73,Monday,False,False,True,True,68.957596,0.0,0,Clear sky
2015-08-31,2015,8,31,21,40,70,Monday,False,False,True,True,68.957596,0.0,0,Clear sky
2015-08-31,2015,8,31,21,50,62,Monday,False,False,True,True,68.957596,0.0,0,Clear sky
2015-08-31,2015,8,31,22,0,69,Monday,False,False,True,True,66.7976,0.0,0,Clear sky
2015-08-31,2015,8,31,22,20,75,Monday,False,False,True,True,66.7976,0.0,0,Clear sky
2015-08-31,2015,8,31,22,30,72,Monday,False,False,True,True,66.7976,0.0,0,Clear sky
2015-08-31,2015,8,31,22,40,64,Monday,False,False,True,True,66.7976,0.0,0,Clear sky
2015-08-31,2015,8,31,22,50,77,Monday,False,False,True,True,66.7976,0.0,0,Clear sky
2015-08-31,2015,8,31,23,0,79,Monday,False,False,True,True,64.9976,0.0,0,Clear sky
2015-08-31,2015,8,31,23,20,56,Monday,False,False,True,True,64.9976,0.0,0,Clear sky
2015-08-31,2015,8,31,23,30,59,Monday,False,False,True,True,64.9976,0.0,0,Clear sky
2015-08-31,2015,8,31,23,40,52,Monday,False,False,True,True,64.9976,0.0,0,Clear sky
2015-08-31,2015,8,31,23,50,46,Monday,False,False,True,True,64.9976,0.0,0,Clear sky
2015-09-01,2015,9,1,0,0,44,Tuesday,False,False,True,True,62.8376,0.0,0,Clear sky
2015-09-01,2015,9,1,0,20,33,Tuesday,False,False,True,True,62.8376,0.0,0,Clear sky
2015-09-01,2015,9,1,0,30,36,Tuesday,False,False,True,True,62.8376,0.0,0,Clear sky
2015-09-01,2015,9,1,0,40,28,Tuesday,False,False,True,True,62.8376,0.0,0,Clear sky
2015-09-01,2015,9,1,0,50,25,Tuesday,False,False,True,True,62.8376,0.0,0,Clear sky
2015-09-01,2015,9,1,1,0,16,Tuesday,False,False,True,True,62.0276,0.0,1,Mainly clear
2015-09-01,2015,9,1,5,20,0,Tuesday,False,False,True,True,60.0476,0.0,2,Partly cloudy
2015-09-01,2015,9,1,5,30,0,Tuesday,False,False,True,True,60.0476,0.0,2,Partly cloudy
2015-09-01,2015,9,1,5,40,0,Tuesday,False,False,True,True,60.0476,0.0,2,Partly cloudy
2015-09-01,2015,9,1,5,50,2,Tuesday,False,False,True,True,60.0476,0.0,2,Partly cloudy
2015-09-01,2015,9,1,6,0,2,Tuesday,False,False,True,True,59.507603,0.0,2,Partly cloudy
2015-09-01,2015,9,1,6,20,24,Tuesday,False,False,True,True,59.507603,0.0,2,Partly cloudy
2015-09-01,2015,9,1,6,30,24,Tuesday,False,False,True,True,59.507603,0.0,2,Partly cloudy
2015-09-01,2015,9,1,6,40,26,Tuesday,False,False,True,True,59.507603,0.0,2,Partly cloudy
2015-09-01,2015,9,1,6,50,28,Tuesday,False,False,True,True,59.507603,0.0,2,Partly cloudy
2015-09-01,2015,9,1,7,0,38,Tuesday,False,False,True,True,59.4176,0.0,2,Partly cloudy
2015-09-01,2015,9,1,7,20,43,Tuesday,False,False,True,True,59.4176,0.0,2,Partly cloudy
2015-09-01,2015,9,1,7,30,40,Tuesday,False,False,True,True,59.4176,0.0,2,Partly cloudy
2015-09-01,2015,9,1,7,40,46,Tuesday,False,False,True,True,59.4176,0.0,2,Partly cloudy
2015-09-01,2015,9,1,7,50,39,Tuesday,False,False,True,True,59.4176,0.0,2,Partly cloudy
2015-09-01,2015,9,1,8,0,47,Tuesday,False,False,True,True,61.1276,0.0,2,Partly cloudy
2015-09-01,2015,9,1,8,20,57,Tuesday,False,False,True,True,61.1276,0.0,2,Partly cloudy
2015-09-01,2015,9,1,8,30,50,Tuesday,False,False,True,True,61.1276,0.0,2,Partly cloudy
2015-09-01,2015,9,1,8,40,58,Tuesday,False,False,True,True,61.1276,0.0,2,Partly cloudy
2015-09-01,2015,9,1,8,50,66,Tuesday,False,False,True,True,61.1276,0.0,2,Partly cloudy
2015-09-01,2015,9,1,9,0,60,Tuesday,False,False,True,True,63.467598,0.0,1,Mainly clear
2015-09-01,2015,9,1,10,20,64,Tuesday,False,False,True,True,66.5276,0.0,0,Clear sky
2015-09-01,2015,9,1,10,30,65,Tuesday,False,False,True,True,66.5276,0.0,0,Clear sky
2015-09-01,2015,9,1,10,40,69,Tuesday,False,False,True,True,66.5276,0.0,0,Clear sky
2015-09-01,2015,9,1,10,50,57,Tuesday,False,False,True,True,66.5276,0.0,0,Clear sky
2015-09-01,2015,9,1,11,0,49,Tuesday,False,False,True,True,69.9476,0.0,0,Clear sky
2015-09-01,2015,9,1,11,20,64,Tuesday,False,False,True,True,69.9476,0.0,0,Clear sky
2015-09-01,2015,9,1,11,30,69,Tuesday,False,False,True,True,69.9476,0.0,0,Clear sky
2015-09-01,2015,9,1,11,40,58,Tuesday,False,False,True,True,69.9476,0.0,0,Clear sky
2015-09-01,2015,9,1,11,50,68,Tuesday,False,False,True,True,69.9476,0.0,0,Clear sky
2015-09-01,2015,9,1,12,0,61,Tuesday,False,False,True,True,74.9876,0.0,0,Clear sky
2015-09-01,2015,9,1,12,20,56,Tuesday,False,False,True,True,74.9876,0.0,0,Clear sky
2015-09-01,2015,9,1,12,30,51,Tuesday,False,False,True,True,74.9876,0.0,0,Clear sky
2015-09-01,2015,9,1,12,40,51,Tuesday,False,False,True,True,74.9876,0.0,0,Clear sky
2015-09-01,2015,9,1,12,50,63,Tuesday,False,False,True,True,74.9876,0.0,0,Clear sky
2015-09-01,2015,9,1,13,0,63,Tuesday,False,False,True,True,77.597595,0.0,0,Clear sky
2015-09-01,2015,9,1,13,20,70,Tuesday,False,False,True,True,77.597595,0.0,0,Clear sky
2015-09-01,2015,9,1,13,30,66,Tuesday,False,False,True,True,77.597595,0.0,0,Clear sky
2015-09-01,2015,9,1,13,40,58,Tuesday,False,False,True,True,77.597595,0.0,0,Clear sky
2015-09-01,2015,9,1,13,50,59,Tuesday,False,False,True,True,77.597595,0.0,0,Clear sky
2015-09-01,2015,9,1,14,0,59,Tuesday,False,False,True,True,79.2176,0.0,0,Clear sky
2015-09-01,2015,9,1,14,20,46,Tuesday,False,False,True,True,79.2176,0.0,0,Clear sky
2015-09-01,2015,9,1,14,30,70,Tuesday,False,False,True,True,79.2176,0.0,0,Clear sky
2015-09-01,2015,9,1,14,40,44,Tuesday,False,False,True,True,79.2176,0.0,0,Clear sky
2015-09-01,2015,9,1,14,50,54,Tuesday,False,False,True,True,79.2176,0.0,0,Clear sky
2015-09-01,2015,9,1,15,0,48,Tuesday,False,False,True,True,79.847595,0.0,0,Clear sky
2015-09-01,2015,9,1,15,20,44,Tuesday,False,False,True,True,79.847595,0.0,0,Clear sky
2015-09-01,2015,9,1,16,20,69,Tuesday,False,False,True,True,78.8576,0.0,0,Clear sky
2015-09-01,2015,9,1,16,30,71,Tuesday,False,False,True,True,78.8576,0.0,0,Clear sky
2015-09-01,2015,9,1,16,40,82,Tuesday,False,False,True,True,78.8576,0.0,0,Clear sky
2015-09-01,2015,9,1,16,50,71,Tuesday,False,False,True,True,78.8576,0.0,0,Clear sky
2015-09-01,2015,9,1,17,0,82,Tuesday,False,False,True,True,77.1476,0.0,1,Mainly clear
2015-09-01,2015,9,1,17,20,90,Tuesday,False,False,True,True,77.1476,0.0,1,Mainly clear
2015-09-01,2015,9,1,17,30,115,Tuesday,False,False,True,True,77.1476,0.0,1,Mainly clear
2015-09-01,2015,9,1,17,40,76,Tuesday,False,False,True,True,77.1476,0.0,1,Mainly clear
2015-09-01,2015,9,1,17,50,89,Tuesday,False,False,True,True,77.1476,0.0,1,Mainly clear
2015-09-01,2015,9,1,18,0,74,Tuesday,False,False,True,True,74.6276,0.0,0,Clear sky
2015-09-01,2015,9,1,18,20,69,Tuesday,False,False,True,True,74.6276,0.0,0,Clear sky
2015-09-01,2015,9,1,18,30,94,Tuesday,False,False,True,True,74.6276,0.0,0,Clear sky
2015-09-01,2015,9,1,18,40,106,Tuesday,False,False,True,True,74.6276,0.0,0,Clear sky
2015-09-01,2015,9,1,18,50,86,Tuesday,False,False,True,True,74.6276,0.0,0,Clear sky
2015-09-01,2015,9,1,19,0,94,Tuesday,False,False,True,True,71.1176,0.0,0,Clear sky
2015-09-01,2015,9,1,19,20,82,Tuesday,False,False,True,True,71.1176,0.0,0,Clear sky
2015-09-01,2015,9,1,19,30,73,Tuesday,False,False,True,True,71.1176,0.0,0,Clear sky
2015-09-01,2015,9,1,19,40,89,Tuesday,False,False,True,True,71.1176,0.0,0,Clear sky
2015-09-01,2015,9,1,19,50,101,Tuesday,False,False,True,True,71.1176,0.0,0,Clear sky
2015-09-01,2015,9,1,20,0,81,Tuesday,False,False,True,True,67.51759,0.0,0,Clear sky
2015-09-01,2015,9,1,20,20,91,Tuesday,False,False,True,True,67.51759,0.0,0,Clear sky
2015-09-01,2015,9,1,20,30,108,Tuesday,False,False,True,True,67.51759,0.0,0,Clear sky
2015-09-01,2015,9,1,20,40,94,Tuesday,False,False,True,True,67.51759,0.0,0,Clear sky
2015-09-01,2015,9,1,20,50,91,Tuesday,False,False,True,True,67.51759,0.0,0,Clear sky
2015-09-01,2015,9,1,21,0,83,Tuesday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-01,2015,9,1,21,20,89,Tuesday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-01,2015,9,1,21,30,83,Tuesday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-01,2015,9,1,21,40,72,Tuesday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-01,2015,9,1,21,50,92,Tuesday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-01,2015,9,1,22,0,80,Tuesday,False,False,True,True,63.737602,0.0,1,Mainly clear
2015-09-01,2015,9,1,22,20,68,Tuesday,False,False,True,True,63.737602,0.0,1,Mainly clear
2015-09-01,2015,9,1,22,30,67,Tuesday,False,False,True,True,63.737602,0.0,1,Mainly clear
2015-09-01,2015,9,1,22,40,57,Tuesday,False,False,True,True,63.737602,0.0,1,Mainly clear
2015-09-01,2015,9,1,22,50,63,Tuesday,False,False,True,True,63.737602,0.0,1,Mainly clear
2015-09-01,2015,9,1,23,0,76,Tuesday,False,False,True,True,62.567596,0.0,1,Mainly clear
2015-09-01,2015,9,1,23,20,61,Tuesday,False,False,True,True,62.567596,0.0,1,Mainly clear
2015-09-01,2015,9,1,23,30,53,Tuesday,False,False,True,True,62.567596,0.0,1,Mainly clear
2015-09-01,2015,9,1,23,40,72,Tuesday,False,False,True,True,62.567596,0.0,1,Mainly clear
2015-09-01,2015,9,1,23,50,53,Tuesday,False,False,True,True,62.567596,0.0,1,Mainly clear
2015-09-02,2015,9,2,0,0,40,Wednesday,False,False,True,True,61.667595,0.0,1,Mainly clear
2015-09-02,2015,9,2,0,20,27,Wednesday,False,False,True,True,61.667595,0.0,1,Mainly clear
2015-09-02,2015,9,2,0,30,24,Wednesday,False,False,True,True,61.667595,0.0,1,Mainly clear
2015-09-02,2015,9,2,0,40,15,Wednesday,False,False,True,True,61.667595,0.0,1,Mainly clear
2015-09-02,2015,9,2,0,50,16,Wednesday,False,False,True,True,61.667595,0.0,1,Mainly clear
2015-09-02,2015,9,2,1,0,12,Wednesday,False,False,True,True,61.0376,0.0,2,Partly cloudy
2015-09-02,2015,9,2,5,20,0,Wednesday,False,False,True,True,59.3276,0.0,1,Mainly clear
2015-09-02,2015,9,2,5,30,0,Wednesday,False,False,True,True,59.3276,0.0,1,Mainly clear
2015-09-02,2015,9,2,5,40,0,Wednesday,False,False,True,True,59.3276,0.0,1,Mainly clear
2015-09-02,2015,9,2,5,50,1,Wednesday,False,False,True,True,59.3276,0.0,1,Mainly clear
2015-09-02,2015,9,2,6,0,9,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,6,20,19,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,6,30,23,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,6,40,29,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,6,50,31,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,7,0,36,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,7,20,44,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,7,30,43,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,7,40,32,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,7,50,31,Wednesday,False,False,True,True,59.057602,0.0,1,Mainly clear
2015-09-02,2015,9,2,8,0,39,Wednesday,False,False,True,True,60.2276,0.0,1,Mainly clear
2015-09-02,2015,9,2,9,20,65,Wednesday,False,False,True,True,62.2976,0.0,1,Mainly clear
2015-09-02,2015,9,2,9,30,56,Wednesday,False,False,True,True,62.2976,0.0,1,Mainly clear
2015-09-02,2015,9,2,9,40,48,Wednesday,False,False,True,True,62.2976,0.0,1,Mainly clear
2015-09-02,2015,9,2,9,50,58,Wednesday,False,False,True,True,62.2976,0.0,1,Mainly clear
2015-09-02,2015,9,2,10,0,56,Wednesday,False,False,True,True,65.8976,0.0,0,Clear sky
2015-09-02,2015,9,2,10,20,62,Wednesday,False,False,True,True,65.8976,0.0,0,Clear sky
2015-09-02,2015,9,2,10,30,62,Wednesday,False,False,True,True,65.8976,0.0,0,Clear sky
2015-09-02,2015,9,2,10,40,67,Wednesday,False,False,True,True,65.8976,0.0,0,Clear sky
2015-09-02,2015,9,2,10,50,56,Wednesday,False,False,True,True,65.8976,0.0,0,Clear sky
2015-09-02,2015,9,2,11,0,59,Wednesday,False,False,True,True,69.0476,0.0,0,Clear sky
2015-09-02,2015,9,2,11,20,62,Wednesday,False,False,True,True,69.0476,0.0,0,Clear sky
2015-09-02,2015,9,2,11,30,51,Wednesday,False,False,True,True,69.0476,0.0,0,Clear sky
2015-09-02,2015,9,2,11,40,48,Wednesday,False,False,True,True,69.0476,0.0,0,Clear sky
2015-09-02,2015,9,2,11,50,57,Wednesday,False,False,True,True,69.0476,0.0,0,Clear sky
2015-09-02,2015,9,2,12,0,57,Wednesday,False,False,True,True,71.4776,0.0,0,Clear sky
2015-09-02,2015,9,2,12,20,56,Wednesday,False,False,True,True,71.4776,0.0,0,Clear sky
2015-09-02,2015,9,2,12,30,45,Wednesday,False,False,True,True,71.4776,0.0,0,Clear sky
2015-09-02,2015,9,2,12,40,61,Wednesday,False,False,True,True,71.4776,0.0,0,Clear sky
2015-09-02,2015,9,2,12,50,46,Wednesday,False,False,True,True,71.4776,0.0,0,Clear sky
2015-09-02,2015,9,2,13,0,59,Wednesday,False,False,True,True,73.097595,0.0,0,Clear sky
2015-09-02,2015,9,2,13,20,49,Wednesday,False,False,True,True,73.097595,0.0,0,Clear sky
2015-09-02,2015,9,2,13,30,48,Wednesday,False,False,True,True,73.097595,0.0,0,Clear sky
2015-09-02,2015,9,2,13,40,50,Wednesday,False,False,True,True,73.097595,0.0,0,Clear sky
2015-09-02,2015,9,2,13,50,49,Wednesday,False,False,True,True,73.097595,0.0,0,Clear sky
2015-09-02,2015,9,2,14,0,43,Wednesday,False,False,True,True,74.1776,0.0,0,Clear sky
2015-09-02,2015,9,2,14,20,49,Wednesday,False,False,True,True,74.1776,0.0,0,Clear sky
2015-09-02,2015,9,2,14,30,50,Wednesday,False,False,True,True,74.1776,0.0,0,Clear sky
2015-09-02,2015,9,2,14,40,51,Wednesday,False,False,True,True,74.1776,0.0,0,Clear sky
2015-09-02,2015,9,2,14,50,43,Wednesday,False,False,True,True,74.1776,0.0,0,Clear sky
2015-09-02,2015,9,2,15,0,43,Wednesday,False,False,True,True,74.4476,0.0,1,Mainly clear
2015-09-02,2015,9,2,15,20,45,Wednesday,False,False,True,True,74.4476,0.0,1,Mainly clear
2015-09-02,2015,9,2,15,30,47,Wednesday,False,False,True,True,74.4476,0.0,1,Mainly clear
2015-09-02,2015,9,2,15,40,50,Wednesday,False,False,True,True,74.4476,0.0,1,Mainly clear
2015-09-02,2015,9,2,15,50,48,Wednesday,False,False,True,True,74.4476,0.0,1,Mainly clear
2015-09-02,2015,9,2,16,0,55,Wednesday,False,False,True,True,73.3676,0.0,1,Mainly clear
2015-09-02,2015,9,2,16,20,60,Wednesday,False,False,True,True,73.3676,0.0,1,Mainly clear
2015-09-02,2015,9,2,16,30,57,Wednesday,False,False,True,True,73.3676,0.0,1,Mainly clear
2015-09-02,2015,9,2,16,40,73,Wednesday,False,False,True,True,73.3676,0.0,1,Mainly clear
2015-09-02,2015,9,2,16,50,81,Wednesday,False,False,True,True,73.3676,0.0,1,Mainly clear
2015-09-02,2015,9,2,17,0,75,Wednesday,False,False,True,True,72.1976,0.0,1,Mainly clear
2015-09-02,2015,9,2,17,20,80,Wednesday,False,False,True,True,72.1976,0.0,1,Mainly clear
2015-09-02,2015,9,2,17,30,64,Wednesday,False,False,True,True,72.1976,0.0,1,Mainly clear
2015-09-02,2015,9,2,17,40,70,Wednesday,False,False,True,True,72.1976,0.0,1,Mainly clear
2015-09-02,2015,9,2,17,50,72,Wednesday,False,False,True,True,72.1976,0.0,1,Mainly clear
2015-09-02,2015,9,2,18,0,73,Wednesday,False,False,True,True,70.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,18,20,70,Wednesday,False,False,True,True,70.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,18,30,67,Wednesday,False,False,True,True,70.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,18,40,74,Wednesday,False,False,True,True,70.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,18,50,69,Wednesday,False,False,True,True,70.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,19,0,79,Wednesday,False,False,True,True,67.6976,0.0,0,Clear sky
2015-09-02,2015,9,2,19,20,83,Wednesday,False,False,True,True,67.6976,0.0,0,Clear sky
2015-09-02,2015,9,2,19,30,79,Wednesday,False,False,True,True,67.6976,0.0,0,Clear sky
2015-09-02,2015,9,2,19,40,93,Wednesday,False,False,True,True,67.6976,0.0,0,Clear sky
2015-09-02,2015,9,2,19,50,70,Wednesday,False,False,True,True,67.6976,0.0,0,Clear sky
2015-09-02,2015,9,2,20,0,88,Wednesday,False,False,True,True,64.8176,0.0,0,Clear sky
2015-09-02,2015,9,2,20,20,80,Wednesday,False,False,True,True,64.8176,0.0,0,Clear sky
2015-09-02,2015,9,2,20,30,63,Wednesday,False,False,True,True,64.8176,0.0,0,Clear sky
2015-09-02,2015,9,2,20,40,57,Wednesday,False,False,True,True,64.8176,0.0,0,Clear sky
2015-09-02,2015,9,2,20,50,67,Wednesday,False,False,True,True,64.8176,0.0,0,Clear sky
2015-09-02,2015,9,2,21,0,65,Wednesday,False,False,True,True,63.107597,0.0,1,Mainly clear
2015-09-02,2015,9,2,21,20,66,Wednesday,False,False,True,True,63.107597,0.0,1,Mainly clear
2015-09-02,2015,9,2,21,30,70,Wednesday,False,False,True,True,63.107597,0.0,1,Mainly clear
2015-09-02,2015,9,2,21,40,79,Wednesday,False,False,True,True,63.107597,0.0,1,Mainly clear
2015-09-02,2015,9,2,21,50,84,Wednesday,False,False,True,True,63.107597,0.0,1,Mainly clear
2015-09-02,2015,9,2,22,0,86,Wednesday,False,False,True,True,62.2076,0.0,0,Clear sky
2015-09-02,2015,9,2,22,20,67,Wednesday,False,False,True,True,62.2076,0.0,0,Clear sky
2015-09-02,2015,9,2,22,30,73,Wednesday,False,False,True,True,62.2076,0.0,0,Clear sky
2015-09-02,2015,9,2,22,40,77,Wednesday,False,False,True,True,62.2076,0.0,0,Clear sky
2015-09-02,2015,9,2,22,50,70,Wednesday,False,False,True,True,62.2076,0.0,0,Clear sky
2015-09-02,2015,9,2,23,0,65,Wednesday,False,False,True,True,61.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,23,20,62,Wednesday,False,False,True,True,61.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,23,30,67,Wednesday,False,False,True,True,61.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,23,40,54,Wednesday,False,False,True,True,61.3976,0.0,0,Clear sky
2015-09-02,2015,9,2,23,50,49,Wednesday,False,False,True,True,61.3976,0.0,0,Clear sky
2015-09-03,2015,9,3,0,0,39,Thursday,False,False,True,True,62.567596,0.0,0,Clear sky
2015-09-03,2015,9,3,0,20,33,Thursday,False,False,True,True,62.567596,0.0,0,Clear sky
2015-09-03,2015,9,3,0,30,25,Thursday,False,False,True,True,62.567596,0.0,0,Clear sky
2015-09-03,2015,9,3,0,40,22,Thursday,False,False,True,True,62.567596,0.0,0,Clear sky
2015-09-03,2015,9,3,0,50,12,Thursday,False,False,True,True,62.567596,0.0,0,Clear sky
2015-09-03,2015,9,3,1,0,15,Thursday,False,False,True,True,62.0276,0.0,0,Clear sky
2015-09-03,2015,9,3,5,20,0,Thursday,False,False,True,True,58.5176,0.0,0,Clear sky
2015-09-03,2015,9,3,5,30,0,Thursday,False,False,True,True,58.5176,0.0,0,Clear sky
2015-09-03,2015,9,3,5,40,1,Thursday,False,False,True,True,58.5176,0.0,0,Clear sky
2015-09-03,2015,9,3,5,50,4,Thursday,False,False,True,True,58.5176,0.0,0,Clear sky
2015-09-03,2015,9,3,6,0,5,Thursday,False,False,True,True,57.8876,0.0,0,Clear sky
2015-09-03,2015,9,3,6,20,13,Thursday,False,False,True,True,57.8876,0.0,0,Clear sky
2015-09-03,2015,9,3,6,30,16,Thursday,False,False,True,True,57.8876,0.0,0,Clear sky
2015-09-03,2015,9,3,6,40,20,Thursday,False,False,True,True,57.8876,0.0,0,Clear sky
2015-09-03,2015,9,3,6,50,17,Thursday,False,False,True,True,57.8876,0.0,0,Clear sky
2015-09-03,2015,9,3,7,0,26,Thursday,False,False,True,True,57.4376,0.0,0,Clear sky
2015-09-03,2015,9,3,7,20,32,Thursday,False,False,True,True,57.4376,0.0,0,Clear sky
2015-09-03,2015,9,3,7,30,33,Thursday,False,False,True,True,57.4376,0.0,0,Clear sky
2015-09-03,2015,9,3,7,40,29,Thursday,False,False,True,True,57.4376,0.0,0,Clear sky
2015-09-03,2015,9,3,7,50,39,Thursday,False,False,True,True,57.4376,0.0,0,Clear sky
2015-09-03,2015,9,3,8,0,47,Thursday,False,False,True,True,59.3276,0.0,0,Clear sky
2015-09-03,2015,9,3,8,20,41,Thursday,False,False,True,True,59.3276,0.0,0,Clear sky
2015-09-03,2015,9,3,8,30,49,Thursday,False,False,True,True,59.3276,0.0,0,Clear sky
2015-09-03,2015,9,3,8,40,40,Thursday,False,False,True,True,59.3276,0.0,0,Clear sky
2015-09-03,2015,9,3,8,50,43,Thursday,False,False,True,True,59.3276,0.0,0,Clear sky
2015-09-03,2015,9,3,9,0,52,Thursday,False,False,True,True,62.117596,0.0,0,Clear sky
2015-09-03,2015,9,3,9,20,43,Thursday,False,False,True,True,62.117596,0.0,0,Clear sky
2015-09-03,2015,9,3,9,30,44,Thursday,False,False,True,True,62.117596,0.0,0,Clear sky
2015-09-03,2015,9,3,9,40,42,Thursday,False,False,True,True,62.117596,0.0,0,Clear sky
2015-09-03,2015,9,3,9,50,65,Thursday,False,False,True,True,62.117596,0.0,0,Clear sky
2015-09-03,2015,9,3,10,0,62,Thursday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-03,2015,9,3,10,20,66,Thursday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-03,2015,9,3,10,30,59,Thursday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-03,2015,9,3,10,40,45,Thursday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-03,2015,9,3,10,50,57,Thursday,False,False,True,True,65.26759,0.0,0,Clear sky
2015-09-03,2015,9,3,11,0,56,Thursday,False,False,True,True,68.5076,0.0,0,Clear sky
2015-09-03,2015,9,3,11,20,50,Thursday,False,False,True,True,68.5076,0.0,0,Clear sky
2015-09-03,2015,9,3,11,30,52,Thursday,False,False,True,True,68.5076,0.0,0,Clear sky
2015-09-03,2015,9,3,11,40,62,Thursday,False,False,True,True,68.5076,0.0,0,Clear sky
2015-09-03,2015,9,3,11,50,59,Thursday,False,False,True,True,68.5076,0.0,0,Clear sky
2015-09-03,2015,9,3,12,0,62,Thursday,False,False,True,True,70.5776,0.0,0,Clear sky
2015-09-03,2015,9,3,12,20,60,Thursday,False,False,True,True,70.5776,0.0,0,Clear sky
2015-09-03,2015,9,3,12,30,61,Thursday,False,False,True,True,70.5776,0.0,0,Clear sky
2015-09-03,2015,9,3,12,40,52,Thursday,False,False,True,True,70.5776,0.0,0,Clear sky
2015-09-03,2015,9,3,12,50,56,Thursday,False,False,True,True,70.5776,0.0,0,Clear sky
2015-09-03,2015,9,3,13,0,59,Thursday,False,False,True,True,72.1076,0.0,0,Clear sky
2015-09-03,2015,9,3,13,20,56,Thursday,False,False,True,True,72.1076,0.0,0,Clear sky
2015-09-03,2015,9,3,13,30,56,Thursday,False,False,True,True,72.1076,0.0,0,Clear sky
2015-09-03,2015,9,3,13,40,55,Thursday,False,False,True,True,72.1076,0.0,0,Clear sky
2015-09-03,2015,9,3,13,50,44,Thursday,False,False,True,True,72.1076,0.0,0,Clear sky
2015-09-03,2015,9,3,14,0,47,Thursday,False,False,True,True,73.0076,0.0,0,Clear sky
2015-09-03,2015,9,3,14,20,64,Thursday,False,False,True,True,73.0076,0.0,0,Clear sky
2015-09-03,2015,9,3,14,30,42,Thursday,False,False,True,True,73.0076,0.0,0,Clear sky
2015-09-03,2015,9,3,14,40,45,Thursday,False,False,True,True,73.0076,0.0,0,Clear sky
2015-09-03,2015,9,3,14,50,48,Thursday,False,False,True,True,73.0076,0.0,0,Clear sky
2015-09-03,2015,9,3,15,0,59,Thursday,False,False,True,True,73.1876,0.0,0,Clear sky
2015-09-03,2015,9,3,15,20,61,Thursday,False,False,True,True,73.1876,0.0,0,Clear sky
2015-09-03,2015,9,3,15,30,55,Thursday,False,False,True,True,73.1876,0.0,0,Clear sky
2015-09-03,2015,9,3,15,40,48,Thursday,False,False,True,True,73.1876,0.0,0,Clear sky
2015-09-03,2015,9,3,15,50,44,Thursday,False,False,True,True,73.1876,0.0,0,Clear sky
